DATE,HOUR,STATION,NO2,O3,PM10,PM2.5
2024-01-01,1.0,Camarones,41.0,5.0,67.0,46.0
2024-01-01,2.0,Camarones,41.0,1.0,84.0,66.0
2024-01-01,3.0,Camarones,39.0,1.0,112.0,91.0
2024-01-01,4.0,Camarones,37.0,2.0,126.0,104.0
2024-01-01,5.0,Camarones,35.0,2.0,167.0,142.0
2024-01-01,6.0,Camarones,32.0,1.0,149.0,128.0
2024-01-01,7.0,Camarones,29.0,1.0,108.0,90.0
2024-01-01,8.0,Camarones,28.0,1.0,108.0,95.0
2024-01-01,9.0,Camarones,27.0,8.0,81.0,68.0
2024-01-01,10.0,Camarones,24.0,29.0,70.0,58.0
2024-01-01,11.0,Camarones,24.0,53.0,66.0,56.0
2024-01-01,12.0,Camarones,15.0,74.0,87.0,72.0
2024-01-01,13.0,Camarones,16.0,88.0,53.0,43.0
2024-01-01,14.0,Camarones,16.0,104.0,58.0,47.0
2024-01-01,15.0,Camarones,15.0,108.0,63.0,51.0
2024-01-01,16.0,Camarones,12.0,91.0,45.0,35.0
2024-01-01,17.0,Camarones,12.0,89.0,26.0,17.0
2024-01-01,18.0,Camarones,14.0,86.0,26.0,20.0
2024-01-01,19.0,Camarones,47.0,35.0,43.0,36.0
2024-01-01,20.0,Camarones,43.0,26.0,39.0,24.0
2024-01-01,21.0,Camarones,52.0,13.0,53.0,29.0
2024-01-01,22.0,Camarones,41.0,13.0,56.0,29.0
2024-01-01,23.0,Camarones,24.0,28.0,57.0,24.0
2024-01-01,24.0,Camarones,38.0,12.0,46.0,23.0
2024-01-02,1.0,Camarones,31.0,21.0,42.0,21.0
2024-01-02,2.0,Camarones,27.0,20.0,31.0,15.0
2024-01-02,3.0,Camarones,27.0,14.0,31.0,16.0
2024-01-02,4.0,Camarones,28.0,11.0,31.0,19.0
2024-01-02,5.0,Camarones,38.0,1.0,34.0,24.0
2024-01-02,6.0,Camarones,38.0,1.0,40.0,27.0
2024-01-02,7.0,Camarones,42.0,1.0,41.0,25.0
2024-01-02,8.0,Camarones,41.0,1.0,51.0,32.0
2024-01-02,9.0,Camarones,43.0,2.0,75.0,39.0
2024-01-02,10.0,Camarones,49.0,6.0,82.0,35.0
2024-01-02,11.0,Camarones,57.0,16.0,76.0,42.0
2024-01-02,12.0,Camarones,40.0,31.0,78.0,46.0
2024-01-02,13.0,Camarones,34.0,38.0,42.0,23.0
2024-01-02,14.0,Camarones,24.0,52.0,36.0,19.0
2024-01-02,15.0,Camarones,24.0,53.0,39.0,13.0
2024-01-02,16.0,Camarones,22.0,56.0,34.0,24.0
2024-01-02,17.0,Camarones,29.0,43.0,27.0,11.0
2024-01-02,18.0,Camarones,30.0,36.0,34.0,3.0
2024-01-02,19.0,Camarones,19.0,30.0,44.0,16.0
2024-01-02,20.0,Camarones,23.0,21.0,32.0,14.0
2024-01-02,21.0,Camarones,28.0,16.0,24.0,8.0
2024-01-02,22.0,Camarones,47.0,7.0,26.0,6.0
2024-01-02,23.0,Camarones,48.0,2.0,46.0,19.0
2024-01-02,24.0,Camarones,52.0,1.0,46.0,21.0
2024-01-03,1.0,Camarones,48.0,1.0,39.0,16.0
2024-01-03,2.0,Camarones,47.0,1.0,45.0,22.0
2024-01-03,3.0,Camarones,47.0,1.0,45.0,19.0
2024-01-03,4.0,Camarones,46.0,1.0,55.0,27.0
2024-01-03,5.0,Camarones,44.0,1.0,56.0,32.0
2024-01-03,6.0,Camarones,44.0,1.0,43.0,18.0
2024-01-03,7.0,Camarones,40.0,1.0,47.0,21.0
2024-01-03,8.0,Camarones,42.0,1.0,38.0,20.0
2024-01-03,9.0,Camarones,42.0,1.0,48.0,21.0
2024-01-03,10.0,Camarones,50.0,3.0,50.0,18.0
2024-01-03,11.0,Camarones,44.0,12.0,59.0,22.0
2024-01-03,12.0,Camarones,44.0,23.0,72.0,19.0
2024-01-03,13.0,Camarones,28.0,45.0,74.0,16.0
2024-01-03,14.0,Camarones,26.0,53.0,32.0,14.0
2024-01-03,15.0,Camarones,31.0,58.0,24.0,10.0
2024-01-03,16.0,Camarones,38.0,63.0,29.0,14.0
2024-01-03,17.0,Camarones,30.0,60.0,23.0,8.0
2024-01-03,18.0,Camarones,32.0,34.0,46.0,23.0
2024-01-03,19.0,Camarones,34.0,25.0,38.0,7.0
2024-01-03,20.0,Camarones,34.0,17.0,41.0,15.0
2024-01-03,21.0,Camarones,36.0,12.0,37.0,14.0
2024-01-03,22.0,Camarones,39.0,11.0,44.0,15.0
2024-01-03,23.0,Camarones,41.0,7.0,42.0,16.0
2024-01-03,24.0,Camarones,42.0,3.0,37.0,14.0
2024-01-04,1.0,Camarones,45.0,1.0,32.0,11.0
2024-01-04,2.0,Camarones,45.0,1.0,41.0,14.0
2024-01-04,3.0,Camarones,41.0,1.0,57.0,26.0
2024-01-04,4.0,Camarones,49.0,1.0,52.0,29.0
2024-01-04,5.0,Camarones,42.0,1.0,59.0,20.0
2024-01-04,6.0,Camarones,50.0,1.0,44.0,15.0
2024-01-04,7.0,Camarones,54.0,1.0,45.0,21.0
2024-01-04,8.0,Camarones,40.0,1.0,71.0,31.0
2024-01-04,9.0,Camarones,37.0,2.0,51.0,22.0
2024-01-04,10.0,Camarones,38.0,8.0,42.0,20.0
2024-01-04,11.0,Camarones,31.0,20.0,37.0,11.0
2024-01-04,12.0,Camarones,19.0,37.0,34.0,14.0
2024-01-04,13.0,Camarones,17.0,49.0,24.0,9.0
2024-01-04,14.0,Camarones,14.0,52.0,23.0,6.0
2024-01-04,15.0,Camarones,6.0,46.0,26.0,10.0
2024-01-04,16.0,Camarones,7.0,46.0,31.970149253731343,14.703125
2024-01-04,17.0,Camarones,8.0,43.0,28.0,11.0
2024-01-04,18.0,Camarones,11.0,36.0,35.0,13.0
2024-01-04,19.0,Camarones,18.0,22.0,12.0,14.703125
2024-01-04,20.0,Camarones,28.0,10.0,16.0,14.703125
2024-01-04,21.0,Camarones,38.0,1.0,24.0,10.0
2024-01-04,22.0,Camarones,24.0,10.0,33.0,16.0
2024-01-04,23.0,Camarones,33.0,4.0,22.0,7.0
2024-01-04,24.0,Camarones,26.742424242424242,19.666666666666668,26.0,12.0
2024-01-05,1.0,Camarones,20.403225806451612,18.516129032258064,48.0,23.0
2024-01-05,2.0,Camarones,20.403225806451612,18.516129032258064,104.0,37.0
2024-01-05,3.0,Camarones,20.403225806451612,18.516129032258064,55.0,12.0
2024-01-05,4.0,Camarones,39.0,1.0,50.0,22.0
2024-01-05,5.0,Camarones,25.0,3.0,49.0,16.0
2024-01-05,6.0,Camarones,29.0,1.0,11.0,5.0
2024-01-05,7.0,Camarones,40.0,1.0,23.0,12.0
2024-01-05,8.0,Camarones,41.0,1.0,76.0,29.0
2024-01-05,9.0,Camarones,33.0,3.0,98.0,34.0
2024-01-05,10.0,Camarones,19.0,13.0,52.0,19.0
2024-01-05,11.0,Camarones,14.0,22.0,29.0,5.0
2024-01-05,12.0,Camarones,15.0,27.0,24.0,0.0
2024-01-05,13.0,Camarones,10.0,36.0,43.0,7.0
2024-01-05,14.0,Camarones,6.0,40.0,28.0,5.0
2024-01-05,15.0,Camarones,6.0,39.0,22.0,2.0
2024-01-05,16.0,Camarones,5.0,37.0,33.0,11.0
2024-01-05,17.0,Camarones,6.0,34.0,36.0,13.0
2024-01-05,18.0,Camarones,8.0,29.0,28.202898550724637,9.701492537313433
2024-01-05,19.0,Camarones,21.0,18.0,29.0,12.0
2024-01-05,20.0,Camarones,26.0,10.0,28.0,10.0
2024-01-05,21.0,Camarones,34.0,1.0,24.0,11.0
2024-01-05,22.0,Camarones,30.0,1.0,22.0,7.0
2024-01-05,23.0,Camarones,30.0,2.0,25.0,9.0
2024-01-05,24.0,Camarones,23.0,8.0,23.0,6.0
2024-01-06,1.0,Camarones,21.0,10.0,12.0,4.0
2024-01-06,2.0,Camarones,31.0,1.0,15.0,9.0
2024-01-06,3.0,Camarones,31.0,1.0,31.0,17.0
2024-01-06,4.0,Camarones,30.0,1.0,29.0,8.0
2024-01-06,5.0,Camarones,27.0,0.0,23.0,9.0
2024-01-06,6.0,Camarones,27.0,1.0,28.0,15.0
2024-01-06,7.0,Camarones,26.0,1.0,38.0,20.0
2024-01-06,8.0,Camarones,31.0,1.0,28.0,15.0
2024-01-06,9.0,Camarones,43.0,1.0,58.0,26.0
2024-01-06,10.0,Camarones,24.0,11.0,69.0,31.0
2024-01-06,11.0,Camarones,24.0,18.0,26.0,7.0
2024-01-06,12.0,Camarones,10.0,32.0,19.0,4.0
2024-01-06,13.0,Camarones,6.0,41.0,16.0,5.0
2024-01-06,14.0,Camarones,8.0,47.0,13.0,3.0
2024-01-06,15.0,Camarones,7.0,49.0,16.0,2.0
2024-01-06,16.0,Camarones,5.0,43.0,20.76923076923077,9.46774193548387
2024-01-06,17.0,Camarones,6.0,38.0,25.0,9.0
2024-01-06,18.0,Camarones,7.0,34.0,20.76923076923077,9.46774193548387
2024-01-06,19.0,Camarones,11.0,26.0,6.0,9.46774193548387
2024-01-06,20.0,Camarones,21.0,11.0,13.0,1.0
2024-01-06,21.0,Camarones,22.0,9.0,19.0,7.0
2024-01-06,22.0,Camarones,22.0,7.0,19.0,5.0
2024-01-06,23.0,Camarones,22.0,6.0,19.0,6.0
2024-01-06,24.0,Camarones,25.0,4.0,17.0,6.0
2024-01-07,1.0,Camarones,25.0,3.0,23.0,10.0
2024-01-07,2.0,Camarones,27.0,1.0,17.0,7.0
2024-01-07,3.0,Camarones,24.0,5.0,19.0,10.0
2024-01-07,4.0,Camarones,23.0,6.0,14.0,7.0
2024-01-07,5.0,Camarones,25.0,5.0,10.0,2.0
2024-01-07,6.0,Camarones,24.0,7.0,13.0,6.0
2024-01-07,7.0,Camarones,30.0,2.0,8.0,2.0
2024-01-07,8.0,Camarones,31.0,1.0,15.0,9.0
2024-01-07,9.0,Camarones,32.0,2.0,27.0,8.0
2024-01-07,10.0,Camarones,39.0,4.0,33.0,11.0
2024-01-07,11.0,Camarones,38.0,12.0,45.0,18.0
2024-01-07,12.0,Camarones,50.0,23.0,35.0,15.0
2024-01-07,13.0,Camarones,53.0,36.0,49.0,30.0
2024-01-07,14.0,Camarones,38.0,49.0,57.0,34.0
2024-01-07,15.0,Camarones,40.0,51.0,54.0,38.0
2024-01-07,16.0,Camarones,35.0,56.0,37.0,20.0
2024-01-07,17.0,Camarones,12.0,25.0,56.0,34.0
2024-01-07,18.0,Camarones,14.0,20.0,23.0,8.0
2024-01-07,19.0,Camarones,24.0,9.0,16.0,8.0
2024-01-07,20.0,Camarones,16.0,7.0,18.0,10.0
2024-01-07,21.0,Camarones,12.0,11.0,8.0,3.0
2024-01-07,22.0,Camarones,16.0,7.0,5.0,1.0
2024-01-07,23.0,Camarones,38.0,1.0,10.0,5.0
2024-01-07,24.0,Camarones,40.0,1.0,31.0,15.0
2024-01-08,1.0,Camarones,37.0,1.0,43.0,23.0
2024-01-08,2.0,Camarones,35.0,0.0,55.0,26.0
2024-01-08,3.0,Camarones,29.0,1.0,44.0,24.0
2024-01-08,4.0,Camarones,23.0,4.0,20.0,7.0
2024-01-08,5.0,Camarones,12.0,15.0,21.0,11.0
2024-01-08,6.0,Camarones,21.0,6.0,9.0,3.0
2024-01-08,7.0,Camarones,27.0,1.0,23.0,11.0
2024-01-08,8.0,Camarones,28.0,1.0,41.0,16.0
2024-01-08,9.0,Camarones,29.0,3.0,60.0,21.0
2024-01-08,10.0,Camarones,15.0,15.0,80.0,19.0
2024-01-08,11.0,Camarones,12.0,23.0,23.0,6.0
2024-01-08,12.0,Camarones,9.0,30.0,21.0,4.0
2024-01-08,13.0,Camarones,9.0,31.0,12.0,1.0
2024-01-08,14.0,Camarones,6.0,31.0,12.0,1.0
2024-01-08,15.0,Camarones,5.0,29.0,17.0,8.0
2024-01-08,16.0,Camarones,6.0,26.0,11.0,0.0
2024-01-08,17.0,Camarones,8.0,22.0,21.0,8.0
2024-01-08,18.0,Camarones,10.0,17.0,31.0,13.0
2024-01-08,19.0,Camarones,10.0,15.0,21.0,7.0
2024-01-08,20.0,Camarones,14.0,8.0,15.0,6.0
2024-01-08,21.0,Camarones,19.0,3.0,12.0,5.0
2024-01-08,22.0,Camarones,18.0,4.0,14.0,7.0
2024-01-08,23.0,Camarones,15.0,6.0,12.0,5.0
2024-01-08,24.0,Camarones,9.0,14.0,11.0,6.0
2024-01-09,1.0,Camarones,6.0,20.0,10.0,5.0
2024-01-09,2.0,Camarones,4.0,25.0,3.0,9.409090909090908
2024-01-09,3.0,Camarones,3.0,32.0,8.0,4.0
2024-01-09,4.0,Camarones,4.0,31.0,10.0,2.0
2024-01-09,5.0,Camarones,20.0,11.0,7.0,1.0
2024-01-09,6.0,Camarones,32.0,1.0,20.0,11.0
2024-01-09,7.0,Camarones,28.0,1.0,26.0,9.0
2024-01-09,8.0,Camarones,31.0,1.0,28.0,7.0
2024-01-09,9.0,Camarones,37.0,1.0,47.0,14.0
2024-01-09,10.0,Camarones,46.0,1.0,54.0,12.0
2024-01-09,11.0,Camarones,52.0,7.0,52.0,14.0
2024-01-09,12.0,Camarones,41.0,18.0,49.0,15.0
2024-01-09,13.0,Camarones,29.0,31.0,38.0,11.0
2024-01-09,14.0,Camarones,21.0,40.0,29.0,8.0
2024-01-09,15.0,Camarones,22.0,47.0,25.07246376811594,9.409090909090908
2024-01-09,16.0,Camarones,25.0,48.0,22.0,7.0
2024-01-09,17.0,Camarones,25.0,46.0,24.0,9.0
2024-01-09,18.0,Camarones,20.0,35.0,25.07246376811594,9.409090909090908
2024-01-09,19.0,Camarones,40.0,12.0,2.0,9.409090909090908
2024-01-09,20.0,Camarones,54.0,2.0,27.0,8.0
2024-01-09,21.0,Camarones,55.0,2.0,44.0,19.0
2024-01-09,22.0,Camarones,55.0,1.0,48.0,22.0
2024-01-09,23.0,Camarones,54.0,1.0,56.0,23.0
2024-01-09,24.0,Camarones,49.0,1.0,64.0,26.0
2024-01-10,1.0,Camarones,50.0,1.0,65.0,24.0
2024-01-10,2.0,Camarones,56.0,1.0,68.0,30.0
2024-01-10,3.0,Camarones,51.0,1.0,146.0,45.0
2024-01-10,4.0,Camarones,41.0,1.0,88.0,35.0
2024-01-10,5.0,Camarones,41.0,1.0,34.0,13.0
2024-01-10,6.0,Camarones,45.0,1.0,36.0,13.0
2024-01-10,7.0,Camarones,45.0,1.0,62.0,25.0
2024-01-10,8.0,Camarones,43.0,1.0,78.0,39.0
2024-01-10,9.0,Camarones,45.0,1.0,46.0,13.0
2024-01-10,10.0,Camarones,36.0,9.0,52.0,15.0
2024-01-10,11.0,Camarones,24.0,23.0,42.0,8.0
2024-01-10,12.0,Camarones,10.0,35.0,32.0,7.0
2024-01-10,13.0,Camarones,7.0,40.0,20.0,4.0
2024-01-10,14.0,Camarones,10.0,46.0,20.0,0.0
2024-01-10,15.0,Camarones,13.0,44.0,34.0,12.0
2024-01-10,16.0,Camarones,14.0,37.0,32.0,9.0
2024-01-10,17.0,Camarones,11.0,40.0,28.0,4.0
2024-01-10,18.0,Camarones,14.0,31.0,33.31884057971015,11.880597014925373
2024-01-10,19.0,Camarones,18.0,25.0,18.0,11.880597014925373
2024-01-10,20.0,Camarones,15.0,26.0,12.0,11.880597014925373
2024-01-10,21.0,Camarones,28.0,11.0,27.0,7.0
2024-01-10,22.0,Camarones,30.0,9.0,19.0,7.0
2024-01-10,23.0,Camarones,22.0,17.0,14.0,6.0
2024-01-10,24.0,Camarones,29.294117647058822,19.691176470588236,13.0,6.0
2024-01-11,1.0,Camarones,40.806451612903224,20.548387096774192,13.0,4.0
2024-01-11,2.0,Camarones,40.806451612903224,20.548387096774192,32.0,15.0
2024-01-11,3.0,Camarones,40.806451612903224,20.548387096774192,43.0,14.0
2024-01-11,4.0,Camarones,38.0,1.0,56.0,22.0
2024-01-11,5.0,Camarones,41.0,1.0,37.0,8.0
2024-01-11,6.0,Camarones,34.0,1.0,41.0,12.0
2024-01-11,7.0,Camarones,37.0,1.0,52.0,22.0
2024-01-11,8.0,Camarones,36.0,1.0,61.0,24.0
2024-01-11,9.0,Camarones,50.0,2.0,83.0,31.0
2024-01-11,10.0,Camarones,76.0,1.0,129.0,43.0
2024-01-11,11.0,Camarones,106.0,2.0,125.0,38.0
2024-01-11,12.0,Camarones,136.0,5.0,129.0,46.0
2024-01-11,13.0,Camarones,116.0,20.0,152.0,67.0
2024-01-11,14.0,Camarones,56.0,44.0,118.0,54.0
2024-01-11,15.0,Camarones,12.0,54.0,61.0,31.0
2024-01-11,16.0,Camarones,13.0,61.0,37.0,8.0
2024-01-11,17.0,Camarones,12.0,56.0,42.0,18.0
2024-01-11,18.0,Camarones,12.0,42.0,37.0,8.0
2024-01-11,19.0,Camarones,13.0,33.0,19.0,15.958333333333334
2024-01-11,20.0,Camarones,39.0,14.0,32.0,16.0
2024-01-11,21.0,Camarones,59.0,3.0,33.0,6.0
2024-01-11,22.0,Camarones,60.0,1.0,52.0,20.0
2024-01-11,23.0,Camarones,57.0,1.0,53.0,22.0
2024-01-11,24.0,Camarones,55.0,1.0,53.0,24.0
2024-01-12,1.0,Camarones,59.0,1.0,50.0,20.0
2024-01-12,2.0,Camarones,50.0,1.0,75.0,34.0
2024-01-12,3.0,Camarones,52.0,1.0,65.0,26.0
2024-01-12,4.0,Camarones,41.0,1.0,82.0,34.0
2024-01-12,5.0,Camarones,42.0,1.0,48.0,22.0
2024-01-12,6.0,Camarones,41.0,1.0,46.0,18.0
2024-01-12,7.0,Camarones,37.0,1.0,61.0,25.0
2024-01-12,8.0,Camarones,47.0,2.0,45.0,17.0
2024-01-12,9.0,Camarones,57.0,1.0,84.0,30.0
2024-01-12,10.0,Camarones,58.0,3.0,101.0,36.0
2024-01-12,11.0,Camarones,68.0,8.0,63.0,25.0
2024-01-12,12.0,Camarones,73.0,26.0,78.0,29.0
2024-01-12,13.0,Camarones,55.0,45.0,76.0,39.0
2024-01-12,14.0,Camarones,40.0,65.0,60.0,35.0
2024-01-12,15.0,Camarones,42.0,83.0,52.0,24.0
2024-01-12,16.0,Camarones,38.0,95.0,46.0,20.0
2024-01-12,17.0,Camarones,32.0,66.0,52.0,32.0
2024-01-12,18.0,Camarones,37.0,28.0,45.0,18.0
2024-01-12,19.0,Camarones,52.0,15.0,44.0,10.0
2024-01-12,20.0,Camarones,62.0,4.0,78.0,27.0
2024-01-12,21.0,Camarones,66.0,1.0,63.0,26.0
2024-01-12,22.0,Camarones,70.0,1.0,65.0,23.0
2024-01-12,23.0,Camarones,68.0,1.0,86.0,39.0
2024-01-12,24.0,Camarones,62.0,1.0,92.0,39.0
2024-01-13,1.0,Camarones,51.0,1.0,89.0,37.0
2024-01-13,2.0,Camarones,49.0,1.0,83.0,34.0
2024-01-13,3.0,Camarones,46.0,1.0,84.0,34.0
2024-01-13,4.0,Camarones,46.0,1.0,69.0,31.0
2024-01-13,5.0,Camarones,53.0,1.0,72.0,34.0
2024-01-13,6.0,Camarones,41.0,1.0,94.0,45.0
2024-01-13,7.0,Camarones,43.0,1.0,67.0,34.0
2024-01-13,8.0,Camarones,37.0,1.0,76.0,37.0
2024-01-13,9.0,Camarones,61.0,2.0,68.0,30.0
2024-01-13,10.0,Camarones,55.0,3.0,114.0,40.0
2024-01-13,11.0,Camarones,46.0,12.0,56.0,22.0
2024-01-13,12.0,Camarones,30.0,25.0,45.0,17.0
2024-01-13,13.0,Camarones,32.0,27.0,19.0,3.0
2024-01-13,14.0,Camarones,20.0,35.0,36.0,22.0
2024-01-13,15.0,Camarones,18.0,39.0,28.0,16.0
2024-01-13,16.0,Camarones,11.0,35.0,18.0,5.0
2024-01-13,17.0,Camarones,10.0,40.0,31.0,12.0
2024-01-13,18.0,Camarones,12.0,31.0,24.0,10.0
2024-01-13,19.0,Camarones,20.0,15.0,9.0,17.309859154929576
2024-01-13,20.0,Camarones,26.0,6.0,24.0,4.0
2024-01-13,21.0,Camarones,28.0,4.0,20.0,5.0
2024-01-13,22.0,Camarones,29.0,2.0,21.0,6.0
2024-01-13,23.0,Camarones,31.0,1.0,36.0,17.0
2024-01-13,24.0,Camarones,31.0,1.0,53.0,27.0
2024-01-14,1.0,Camarones,31.0,1.0,42.0,16.0
2024-01-14,2.0,Camarones,27.0,1.0,48.0,21.0
2024-01-14,3.0,Camarones,24.0,1.0,46.0,19.0
2024-01-14,4.0,Camarones,21.0,1.0,35.0,16.0
2024-01-14,5.0,Camarones,23.0,1.0,35.0,16.0
2024-01-14,6.0,Camarones,26.0,1.0,37.0,14.0
2024-01-14,7.0,Camarones,22.0,1.0,56.0,21.0
2024-01-14,8.0,Camarones,23.0,1.0,33.0,12.0
2024-01-14,9.0,Camarones,38.0,1.0,40.0,18.0
2024-01-14,10.0,Camarones,76.0,2.0,34.0,10.0
2024-01-14,11.0,Camarones,70.0,16.0,70.0,35.0
2024-01-14,12.0,Camarones,50.0,38.0,56.0,32.0
2024-01-14,13.0,Camarones,32.0,43.0,56.0,33.0
2024-01-14,14.0,Camarones,31.0,52.0,42.0,28.0
2024-01-14,15.0,Camarones,22.0,61.0,26.0,7.0
2024-01-14,16.0,Camarones,22.0,49.0,25.0,9.0
2024-01-14,17.0,Camarones,18.0,51.0,27.0,17.0
2024-01-14,18.0,Camarones,22.0,48.0,20.0,3.0
2024-01-14,19.0,Camarones,35.0,22.0,19.0,5.0
2024-01-14,20.0,Camarones,20.0,32.0,22.0,3.0
2024-01-14,21.0,Camarones,18.0,31.0,27.0,10.0
2024-01-14,22.0,Camarones,25.0,19.0,17.0,5.0
2024-01-14,23.0,Camarones,47.0,1.0,22.0,9.0
2024-01-14,24.0,Camarones,50.0,1.0,47.0,23.0
2024-01-15,1.0,Camarones,50.0,1.0,58.0,30.0
2024-01-15,2.0,Camarones,45.0,1.0,56.0,25.0
2024-01-15,3.0,Camarones,39.0,0.0,51.0,21.0
2024-01-15,4.0,Camarones,36.0,1.0,41.0,19.0
2024-01-15,5.0,Camarones,37.0,1.0,30.0,14.0
2024-01-15,6.0,Camarones,47.0,2.0,34.0,14.0
2024-01-15,7.0,Camarones,42.0,1.0,65.0,19.0
2024-01-15,8.0,Camarones,42.0,1.0,75.0,28.0
2024-01-15,9.0,Camarones,49.0,1.0,121.0,43.0
2024-01-15,10.0,Camarones,70.0,2.0,80.0,31.0
2024-01-15,11.0,Camarones,66.0,8.0,95.0,37.0
2024-01-15,12.0,Camarones,43.765625,22.71875,74.0,33.0
2024-01-15,13.0,Camarones,43.765625,22.71875,43.476190476190474,19.253968253968253
2024-01-15,14.0,Camarones,43.765625,22.71875,43.476190476190474,19.253968253968253
2024-01-15,15.0,Camarones,43.765625,22.71875,43.476190476190474,19.253968253968253
2024-01-15,16.0,Camarones,21.0,55.0,43.476190476190474,19.253968253968253
2024-01-15,17.0,Camarones,29.0,62.0,23.0,8.0
2024-01-15,18.0,Camarones,26.0,60.0,43.476190476190474,19.253968253968253
2024-01-15,19.0,Camarones,58.0,11.0,34.0,16.0
2024-01-15,20.0,Camarones,67.0,8.0,30.0,4.0
2024-01-15,21.0,Camarones,69.0,2.0,38.0,9.0
2024-01-15,22.0,Camarones,61.0,1.0,57.0,23.0
2024-01-15,23.0,Camarones,59.0,2.0,45.0,16.0
2024-01-15,24.0,Camarones,48.0,1.0,68.0,27.0
2024-01-16,1.0,Camarones,45.0,1.0,50.0,23.0
2024-01-16,2.0,Camarones,42.0,2.0,34.0,16.0
2024-01-16,3.0,Camarones,40.0,2.0,29.0,13.0
2024-01-16,4.0,Camarones,39.0,2.0,36.0,20.0
2024-01-16,5.0,Camarones,39.0,2.0,42.0,24.0
2024-01-16,6.0,Camarones,46.0,2.0,46.0,23.0
2024-01-16,7.0,Camarones,55.0,2.0,69.0,31.0
2024-01-16,8.0,Camarones,52.0,2.0,111.0,47.0
2024-01-16,9.0,Camarones,65.0,2.0,140.0,42.0
2024-01-16,10.0,Camarones,90.0,3.0,139.0,50.0
2024-01-16,11.0,Camarones,101.0,13.0,103.0,46.0
2024-01-16,12.0,Camarones,99.0,35.0,113.0,51.0
2024-01-16,13.0,Camarones,34.0,59.0,98.0,54.0
2024-01-16,14.0,Camarones,23.0,63.0,42.0,25.0
2024-01-16,15.0,Camarones,21.0,72.0,28.0,12.0
2024-01-16,16.0,Camarones,24.0,81.0,24.0,12.0
2024-01-16,17.0,Camarones,26.0,94.0,37.0,23.0
2024-01-16,18.0,Camarones,26.0,66.0,36.0,21.0
2024-01-16,19.0,Camarones,33.0,40.0,41.0,15.0
2024-01-16,20.0,Camarones,31.0,32.0,20.0,22.47887323943662
2024-01-16,21.0,Camarones,49.0,16.0,22.0,4.0
2024-01-16,22.0,Camarones,70.0,2.0,48.0,28.0
2024-01-16,23.0,Camarones,70.0,2.0,53.0,23.0
2024-01-16,24.0,Camarones,41.53623188405797,30.652173913043477,87.0,37.0
2024-01-17,1.0,Camarones,47.79661016949152,35.57627118644068,99.0,41.0
2024-01-17,2.0,Camarones,47.79661016949152,35.57627118644068,46.0,17.0
2024-01-17,3.0,Camarones,47.79661016949152,35.57627118644068,59.0,27.0
2024-01-17,4.0,Camarones,34.0,7.0,35.0,15.0
2024-01-17,5.0,Camarones,45.0,2.0,37.0,22.0
2024-01-17,6.0,Camarones,50.0,2.0,52.0,31.0
2024-01-17,7.0,Camarones,58.0,2.0,63.0,30.0
2024-01-17,8.0,Camarones,51.0,2.0,96.0,41.0
2024-01-17,9.0,Camarones,57.0,2.0,103.0,41.0
2024-01-17,10.0,Camarones,77.0,3.0,85.0,31.0
2024-01-17,11.0,Camarones,84.0,9.0,79.0,38.0
2024-01-17,12.0,Camarones,90.0,29.0,76.0,38.0
2024-01-17,13.0,Camarones,40.0,56.0,82.0,44.0
2024-01-17,14.0,Camarones,37.0,74.0,56.0,34.0
2024-01-17,15.0,Camarones,46.0,83.0,45.0,25.0
2024-01-17,16.0,Camarones,39.0,100.0,91.0,51.0
2024-01-17,17.0,Camarones,34.0,102.0,69.0,37.0
2024-01-17,18.0,Camarones,33.0,70.0,67.0,39.0
2024-01-17,20.0,Camarones,51.0,33.0,60.0,23.0
2024-01-17,21.0,Camarones,70.0,14.0,69.0,34.0
2024-01-17,22.0,Camarones,53.0,25.0,51.0,19.0
2024-01-17,23.0,Camarones,68.0,6.0,52.0,26.0
2024-01-17,24.0,Camarones,68.0,2.0,59.0,30.0
2024-01-18,1.0,Camarones,56.0,2.0,62.0,25.0
2024-01-18,2.0,Camarones,50.0,2.0,65.0,35.0
2024-01-18,3.0,Camarones,38.0,10.0,37.0,18.0
2024-01-18,4.0,Camarones,37.0,7.0,35.0,17.0
2024-01-18,5.0,Camarones,40.0,5.0,37.0,20.0
2024-01-18,6.0,Camarones,57.0,2.0,30.0,14.0
2024-01-18,7.0,Camarones,58.0,3.0,55.0,27.0
2024-01-18,8.0,Camarones,55.0,3.0,84.0,40.0
2024-01-18,9.0,Camarones,48.0,2.0,114.0,41.0
2024-01-18,10.0,Camarones,70.0,3.0,71.0,24.0
2024-01-18,11.0,Camarones,110.0,7.0,80.0,29.0
2024-01-18,12.0,Camarones,85.0,28.0,113.0,62.0
2024-01-18,13.0,Camarones,51.0,34.0,78.0,44.0
2024-01-18,14.0,Camarones,37.0,51.0,61.0,43.0
2024-01-18,15.0,Camarones,29.0,64.0,34.0,11.0
2024-01-18,16.0,Camarones,25.0,81.0,39.0,13.0
2024-01-18,17.0,Camarones,32.0,81.0,51.0,28.0
2024-01-18,18.0,Camarones,32.0,86.0,47.0,27.0
2024-01-18,19.0,Camarones,70.0,34.0,44.0,27.0
2024-01-18,20.0,Camarones,70.0,5.0,68.0,39.0
2024-01-18,21.0,Camarones,75.0,2.0,76.0,29.0
2024-01-18,22.0,Camarones,59.0,2.0,68.0,18.0
